,Water,Settlement,Dark soil, Bright soil,Vegetation,Agriculture,Cloud,Cloud shadow
1662,0.75115955,8.798608,9.043679,16.496712,10.365816,11.586692,15.059576,1.471349
1663,0.74167526,6.6508284,8.980728,16.493134,10.326385,11.306195,13.164892,1.5168314
1664,0.7809923,8.79887,8.955723,16.258003,10.249942,11.337815,26.782547,1.4194454
1665,0.7217258,12.258052,8.899664,16.147814,10.350593,11.525623,30.743065,1.37916
1666,0.6722934,11.270586,9.0682125,15.630815,10.156218,11.519134,31.031363,1.627059
1667,0.8261406,8.400969,9.173833,17.169172,10.213474,11.69798,34.67863,1.4644382
1668,0.54108894,8.647509,9.204682,17.551409,10.336298,11.689487,34.413773,1.4049432
1669,0.7162097,9.062415,9.23063,17.536612,10.327265,11.644731,33.15014,1.6707451
1670,0.73622084,9.056529,9.25709,17.079144,10.368204,11.63545,32.571507,1.4679562
1671,0.68823564,8.372192,9.239719,17.032995,10.293113,11.545588,29.44752,1.587458
1672,0.82357746,8.108821,9.093298,16.319447,10.365732,11.593643,26.695032,1.5390505
1673,0.7982669,6.585324,8.962228,16.339506,10.349315,11.306939,19.938988,1.5432615
1674,0.6550313,8.82506,8.847802,16.280474,10.120755,11.353633,17.511707,1.4113786
1675,0.8031841,11.757095,9.256598,16.165129,10.328764,11.637116,26.661594,1.5198079
1676,0.83743614,10.653356,9.207136,15.319564,10.40965,11.665166,33.656006,1.5091553
1677,0.72885346,9.361855,9.060964,17.124279,10.462671,11.705949,35.08405,1.5583076
1678,0.8045642,9.754767,9.284367,17.432945,10.401508,11.689169,37.898586,1.5005262
1679,0.24402732,9.277722,9.2594185,17.420017,10.363675,11.680597,37.77056,1.4879318
1680,0.71642005,9.06813,9.174648,16.990036,10.517768,11.602858,36.777336,1.546311
1681,0.78507507,8.048424,9.05556,16.870625,10.431825,11.646384,35.67537,1.6026206
1682,0.84559333,7.9765253,8.937792,16.176409,10.419032,11.637678,31.786087,1.6832137
1683,0.8147123,7.0807667,8.8043375,16.227001,10.309203,11.530322,28.087532,1.563418
1684,0.7710744,8.950159,8.80825,16.242098,9.93774,11.517713,21.24435,1.5497466
1685,0.63923997,7.8062086,9.366249,16.236156,10.269718,11.656436,18.539106,1.5911145
1686,0.7652576,6.593284,9.158765,15.305304,10.451538,11.63869,24.486149,1.4410754
1687,0.6607339,7.115828,9.15724,16.98548,10.364089,11.723072,33.63042,1.3352559
1688,0.6634357,7.2378736,9.35941,16.761528,10.24318,11.681602,36.329113,1.4576339
1689,0.6572323,6.596132,9.038384,16.773794,10.275581,11.734643,40.23249,1.4879318
1690,0.4285923,6.6674237,9.005983,16.036127,10.485869,11.685465,40.18532,1.416976
1691,0.2911966,6.9331584,8.918532,15.89985,10.456672,11.591437,39.821507,1.4998178
1692,0.78146094,7.2026324,8.959795,15.273143,10.229854,11.612399,38.12934,1.6434336
1693,0.6902402,7.92711,8.841826,15.27241,10.060728,11.399528,33.79505,1.4408607
1694,0.7076885,8.712505,8.84809,15.086326,10.130915,11.422096,30.173368,1.5732003
1695,0.6225831,8.221863,9.179638,15.08962,10.309986,11.692211,23.419817,1.4609209
1696,0.8044249,8.894902,9.111211,14.715374,10.203511,11.708028,21.435392,1.4401662
1697,0.8022119,8.676426,9.211523,17.016277,10.125997,11.782384,22.776043,1.4513607
1698,0.7939754,9.036354,9.18907,16.756222,10.398446,11.708791,32.718662,1.419225
1699,0.4780431,8.806888,8.854389,16.76241,10.435013,11.794386,36.51223,1.3421398
1700,0.5008801,8.071728,8.877481,15.912913,10.4478,11.834355,40.83638,1.5021901
1701,0.47113776,8.999098,8.787694,15.82294,10.443826,11.713641,40.4656,1.4745001
1702,0.32343894,9.307004,8.932834,15.274479,10.137212,11.745514,40.189785,1.395723
1703,0.77696735,8.524188,8.780185,15.299013,10.147194,11.639793,38.88032,1.3864933
1704,0.5592271,8.620799,8.756142,15.088773,10.291351,11.627809,34.75683,1.6651156
1705,0.7173845,7.5488763,9.148259,15.084871,10.161328,11.201589,31.195463,1.3647076
1706,0.79511195,7.9344025,9.122481,14.705546,9.880389,11.188016,23.948254,1.4157196
1707,0.7863915,7.5914416,9.101817,18.357681,10.014955,11.35785,21.917713,1.6984457
1708,0.7236138,6.807158,9.050826,18.578575,10.200685,11.376229,21.752625,1.8214037
1709,0.44642252,7.120771,8.92029,18.261448,10.208248,11.346445,30.688368,1.817973
1710,0.40594476,6.8834844,8.795084,18.156279,10.426413,11.330558,34.605118,1.9501002
1711,0.4304654,7.027662,8.712228,18.091972,10.508984,11.350484,39.14322,2.09135
1712,0.45429373,8.017752,8.810705,17.504328,10.171198,11.299088,39.142838,2.28528
1713,0.29152578,8.4243,8.766399,17.601099,10.198697,11.041218,39.923813,2.1003735
1714,0.87140876,8.575216,8.724796,17.719442,10.331039,11.054219,38.804237,2.0572035
1715,0.84263575,8.44119,9.02588,17.679165,12.297447,11.216474,36.3196,2.2526464
1716,0.8302669,8.974504,9.04253,17.106262,12.248879,11.223935,32.89783,2.048497
1717,1.0297385,8.991056,8.946074,18.202513,11.52721,11.363065,27.158298,2.0724957
1718,0.84961426,8.724661,8.920282,18.456642,11.609672,11.380625,25.408934,1.7075533
1719,0.8866206,8.541013,8.919517,18.251074,10.658695,11.312121,22.175299,1.8355738
1720,0.9600455,8.94435,8.763709,18.334269,10.835713,11.361975,29.615652,1.9476312
1721,0.72023886,9.52122,8.605026,18.288542,10.9899,11.314924,32.751057,2.0646827
1722,1.0258739,9.081397,8.768961,17.665333,10.869947,11.374672,37.345234,2.159356
1723,0.88350344,8.416501,8.621615,17.571774,10.638612,11.065205,38.587276,2.1748712
1724,1.0272685,8.7428875,8.618878,17.571358,10.681443,11.027431,40.383404,2.2266486
1725,0.848891,8.225141,8.974345,17.397469,12.210969,11.253315,39.631958,2.3285284
1726,0.6934201,9.050683,8.968153,16.858488,12.263993,11.269046,36.90766,2.3115015
1727,0.7338564,8.552742,8.9127445,17.764174,11.494397,11.275081,34.175594,2.2338595
1728,0.80488497,7.3848553,8.9713,18.219574,11.601136,11.261075,29.852568,2.44899
1729,0.9766152,7.0851703,8.778357,18.265425,10.70531,11.2558565,27.677776,1.8499504
1730,0.8475607,8.471982,8.791464,18.44684,10.790321,11.347309,24.505465,1.8236456
1731,0.819731,8.578409,8.689756,18.338367,10.929921,11.298832,29.430513,1.9422665
1732,0.84859574,8.395889,8.792767,17.557734,10.845156,11.258948,30.78834,2.243953
1733,0.82137483,8.4925165,8.725286,17.355068,10.752724,11.390514,33.440125,2.148553
1734,0.8579157,8.671739,8.68562,16.578657,10.940588,11.378386,35.168514,1.90859
1735,0.6784682,8.321609,8.767007,16.398401,11.772498,11.265992,37.192986,2.0788355
1736,0.7760845,8.968462,8.880637,16.373468,11.754521,11.25311,37.141285,2.4059052
1737,0.75779986,8.035554,8.821061,17.510998,10.798177,11.339641,35.575172,2.296623
1738,0.8574651,7.705967,8.724482,18.35147,10.918234,11.299905,32.750767,2.3267183
1739,0.9568499,7.7831564,8.67781,18.458668,10.549609,11.343873,29.448906,2.2917335
1740,0.95433444,8.4328575,8.859105,18.478249,10.523646,11.38071,26.997967,1.9762771
1741,0.87854946,8.639188,8.757415,18.444199,10.639718,11.261473,25.399591,1.9138397
1742,0.82832766,8.471649,8.756958,17.526432,10.641103,11.220714,29.328415,2.0428376
1743,0.94983363,8.164008,8.950971,17.20703,10.2296295,11.365496,29.553745,2.1230857
1744,0.7891164,7.7910595,8.639453,16.42468,10.386753,11.305704,31.229944,2.0702345
1745,0.7767835,8.616798,8.933597,16.351524,11.744236,11.240377,32.598022,2.0863967
1746,0.8119362,9.421721,8.997376,16.407406,11.795385,11.282252,34.621223,2.197524
1747,0.98537165,8.642721,9.097694,17.795671,10.849738,11.26962,34.63483,2.309789
1748,0.99606556,8.004993,9.049708,18.712276,10.937963,11.214305,33.98669,2.2398071
1749,0.92608327,8.301804,9.185605,18.689255,10.568241,11.342562,31.56573,2.2760928
1750,0.8727474,9.715472,9.287712,18.40488,10.571014,11.348525,27.678738,2.3573127
1751,0.8164484,8.044245,9.1544285,18.269247,10.588412,11.419428,25.581161,1.9301666
1752,0.87892264,7.4188232,9.11302,17.012693,10.668425,11.46351,29.189882,1.9456015
1753,0.9473026,7.949162,9.145612,16.841803,10.398253,11.387657,30.419226,2.15853
1754,0.77424943,7.835701,9.103861,16.382458,10.342537,11.250316,31.0538,2.0668814
1755,0.848019,8.858789,9.064608,16.31693,10.826373,11.263259,31.376146,2.1514368
1756,0.84173995,9.47441,9.061405,16.649883,10.865845,11.257148,30.723885,2.0941603
1757,1.0914521,8.210209,9.188453,17.7802,10.494289,11.1639805,26.580599,2.0885468
1758,1.0381639,14.768473,9.035341,18.588892,10.407575,11.163965,24.890717,2.1794906
1759,0.9212361,8.524179,9.088624,18.531584,10.499664,11.3305235,20.144266,2.299642
1760,0.8816031,8.93224,9.1981735,18.393427,10.722512,11.380998,18.8081,2.1346488
1761,0.95588857,8.215115,8.992294,18.34182,10.402322,11.530789,16.024319,2.3151321
1762,0.924527,7.9895635,9.060683,17.022882,10.465838,11.432691,27.514273,1.9452692
1763,0.8387815,7.7924705,9.117689,16.910583,10.099275,11.35968,28.58577,1.8744694
1764,0.91373837,7.8654428,9.187411,16.435291,10.088402,11.367121,29.509512,1.8817447
1765,0.98418194,9.07258,8.820166,16.270618,10.85677,11.175586,30.36042,2.1074638
1766,0.9075591,9.126372,8.80278,16.737501,10.946118,11.198947,29.564207,2.2700765
1767,0.8989449,7.4256697,9.218299,17.266623,10.562144,11.247052,26.390982,2.0618494
1768,0.797617,8.959844,9.042007,17.836,10.395947,11.2606125,24.58976,2.1665719
1769,0.6387581,8.542123,9.079183,17.780725,10.519008,11.370087,20.813702,2.2578158
1770,0.9760166,8.915493,9.191554,17.569971,10.62885,11.408299,20.096035,2.2650504
1771,1.0499157,8.569271,9.112704,17.575714,10.334322,11.37573,17.842817,2.1943374
1772,0.89921033,8.490585,9.147291,16.590076,10.334363,11.301397,26.297436,2.2197938
1773,0.9408867,8.050364,9.0037365,16.602152,9.821246,11.332212,28.007145,2.017454
1774,0.91490227,8.16333,9.212952,16.443958,9.862919,11.393815,28.848532,1.8887249
1775,0.89889276,9.258983,8.742551,16.35179,10.965685,11.211483,29.399054,1.9482801
1776,0.9057957,9.125316,8.695415,17.6654,10.98125,11.209103,28.971653,2.262986
1777,0.8722028,9.261903,9.158721,17.250788,10.871219,11.291853,26.522478,2.241148
1778,0.80319476,8.951934,9.111608,17.613804,10.787358,11.328254,25.243483,2.098738
1779,0.8502008,9.547407,9.122579,17.601866,10.417469,11.355364,22.298532,2.1752272
