,NDVI_NW,MNDWI_NW,MNWS_NW,NDVI_SW,MNDWI_SW,MNWS_SW,NDVI_PW,MNDWI_PW,MNWS_PW
2017-08-22,0.4290614128112793,-0.5291765332221985,36.07086944580078,0.29439568519592285,-0.07433538883924484,9.8036470413208,-0.12255267798900604,0.6983795166015625,1.5444084405899048
2017-08-24,0.42667025327682495,-0.5479944348335266,28.7418270111084,0.2997359037399292,-0.13408894836902618,9.8997163772583,-0.4013431966304779,0.8527792096138,1.3321480751037598
2017-08-29,0.41283950209617615,-0.3980163037776947,8.147320747375488,0.27080219984054565,-0.045090850442647934,4.2350077629089355,0.0018427054164931178,0.3980550467967987,2.022270441055298
2017-09-03,0.43718478083610535,-0.4671792984008789,5.6691575050354,0.32651111483573914,-0.12249943614006042,1.819252610206604,-0.335130900144577,0.7189742922782898,1.029274582862854
2017-09-08,0.45245763659477234,-0.48646530508995056,13.391453742980957,0.3028876483440399,-0.11748690903186798,6.177089691162109,-0.15935207903385162,0.532558023929596,1.2392871379852295
2017-09-11,0.3874242901802063,-0.3325512707233429,9.279818534851074,0.26406869292259216,-0.08062943816184998,5.081881523132324,-0.021123316138982773,0.3073277473449707,1.4297101497650146
2017-09-16,0.4190295934677124,-0.3934934735298157,12.379223823547363,0.29879307746887207,-0.10138972848653793,5.8729095458984375,0.04789023473858833,0.3678033947944641,1.9575817584991455
2017-10-08,0.4492529034614563,-0.5824864506721497,27.779577255249023,0.34937626123428345,-0.2422763556241989,9.521164894104004,-0.4087825119495392,0.7967515587806702,1.420132040977478
2017-10-18,0.41319018602371216,-0.44831231236457825,5.083150386810303,0.33080658316612244,-0.2475123554468155,3.1509909629821777,-0.04252280667424202,0.2306937724351883,1.8637688159942627
2017-10-23,0.44122493267059326,-0.5376840829849243,15.892258644104004,0.35922959446907043,-0.21908380091190338,7.559631824493408,-0.057571571320295334,0.5210176706314087,1.384721279144287
2017-11-02,0.4360385239124298,-0.5643029808998108,15.543883323669434,0.2844204306602478,-0.13388939201831818,5.401168346405029,-0.18697412312030792,0.578908383846283,1.2246451377868652
2017-11-17,0.4340270757675171,-0.5739600658416748,36.076454162597656,0.342937707901001,-0.18126614391803741,9.49770450592041,-0.06765082478523254,0.5456778407096863,2.827486515045166
2017-11-20,0.44000840187072754,-0.5579067468643188,10.309000015258789,0.34660604596138,-0.25151681900024414,3.58931827545166,-0.010603033006191254,0.21482346951961517,1.459455966949463
2017-12-17,0.4532097280025482,-0.5144880414009094,15.186887741088867,0.3189461827278137,-0.12256868928670883,5.608428955078125,-0.19809503853321075,0.6342901587486267,0.9436184167861938
